,imagename,red,green,blue,aro,val,exp
3377,36079,134,96,85,0.690476,-0.325397,6
3378,143904,113,107,95,-0.00765579,0.0,0
3379,24646,37,43,57,0.619048,-0.626984,7
3380,361464,160,94,78,0.14518,0.779133,1
3381,338705,116,61,54,0.406504,-0.358111,7
3382,28468,188,230,216,0.721061,0.314557,3
3383,303232,63,61,62,0.795407,-0.158028,4
3384,209986,166,161,158,0.207415,-0.779967,5
3385,114374,36,29,36,0.333914,0.754936,1
3386,155537,101,50,33,0.428571,-0.730159,5
3387,89865,163,159,156,0.235244,-0.40633,0
3388,334096,99,82,72,0.134921,0.769841,1
3389,381287,217,217,229,0.0677507,0.79849,1
3390,399875,25,29,28,0.571429,0.00793651,3
3391,315532,19,16,11,0.806934,-0.468221,6
3392,326592,216,204,164,0.662989,-0.65331,7
3393,397188,18,23,0,0.692025,-0.251645,7
3394,123260,60,57,52,-0.285714,-0.214286,2
3395,361370,66,35,15,0.0895491,0.505689,1
3396,236789,79,42,26,0.450058,-0.425861,7
3397,178410,100,100,100,0.643631,-0.029036,3
3398,390826,154,122,99,0.885598,0.425861,3
3399,111221,222,222,222,0.510957,-0.72166,5
3400,361654,36,28,15,0.664251,-0.612491,7
3401,185545,69,43,30,0.179098,-0.458281,0
3402,25337,5,5,5,0.412698,-0.198413,6
3403,169666,61,55,55,0.0236518,0.756859,1
3404,72647,220,207,173,0.727373,0.143461,3
3405,348210,46,62,61,0.237127,-0.527487,5
3406,333413,184,180,171,0.467687,-0.389739,7
3407,378972,9,2,9,0.265751,-0.769164,5
3408,9106,137,151,154,0.0498107,0.069735,0
3409,274219,0,0,0,-0.428571,-0.793651,2
3410,57550,29,29,29,0.795999,-0.204283,4
3411,264799,171,112,72,0.667828,-0.0774293,4
3412,65606,44,30,21,0.468254,-0.380952,6
3413,227014,255,255,255,0.468254,-0.666667,5
3414,22074,21,12,7,0.788811,-0.590399,5
3415,174574,115,81,56,0.874421,-0.0474083,3
3416,67643,16,17,21,0.46176,-0.757576,5
3417,361808,164,153,151,0.788811,-0.116144,4
3418,213033,166,201,220,0.00661376,-0.00661376,0
3419,309406,84,65,33,0.611111,-0.0873016,4
3420,352310,198,199,204,-0.232288,-0.546845,2
3421,52497,46,39,33,-0.209205,-0.841801,2
3422,310088,163,149,114,-0.142857,-0.333333,2
3423,28036,0,0,0,0.566202,-0.261324,6
3424,406728,105,0,1,-0.387263,-0.129088,2
3425,211734,19,16,11,0.643631,-0.629113,7
3426,280562,5,5,7,0.440379,-0.754936,5
3427,71699,69,62,54,0.442478,-0.758533,6
3428,116692,10,1,0,-0.285144,-0.691474,2
3429,310797,44,29,22,0.813008,-0.07259,4
3430,183401,87,87,87,0.508972,0.11646,3
3431,27203,234,234,226,0.587302,0.00793651,3
3432,142486,43,32,28,0.410872,-0.67952,6
3433,818,251,255,247,-0.29092,-0.742612,2
3434,51440,245,252,245,0.537166,-0.793651,5
3435,114386,168,38,24,0.00793651,0.015873,0
3436,166075,26,26,24,0.121155,-0.442478,0
3437,330008,140,126,99,0.0483933,0.590399,1
3438,145404,203,207,193,0.740418,0.643631,3
3439,129810,58,55,48,0.668564,-0.621118,7
3440,101311,143,168,149,-0.156829,-0.363559,0
3441,74795,32,35,26,-0.227449,-0.769454,2
3442,361337,50,21,13,0.721061,-0.0677507,3
3443,269132,137,146,161,0.672667,0.309717,3
3444,380238,222,224,223,0.816896,-0.488145,6
3445,287470,239,214,207,0.396825,-0.904762,5
3446,19081,87,43,4,-0.166667,-0.484127,2
3447,248222,251,250,248,0.634921,-0.626984,7
3448,132607,28,24,21,0.880952,-0.198413,3
3449,160433,3,1,4,0.458281,-0.769069,6
3450,166469,194,148,88,-0.0172533,0.107833,0
3451,379756,255,218,194,0.682346,-0.624274,3
3452,4477,26,18,7,0.474083,-0.753266,5
3453,405746,71,50,29,0.261324,0.846883,1
3454,145230,164,159,163,0.609756,-0.154859,7
3455,206961,248,247,245,0.714286,-0.142857,4
3456,318376,40,63,104,0.444272,-0.741891,5
3457,17508,100,94,98,0.464576,-0.740418,5
3458,210217,24,19,16,0.111111,0.468254,1
3459,188528,76,55,62,0.648471,-0.662989,7
3460,259847,151,146,140,0.00793651,0.0,0
3461,8445,9,9,7,-0.00661376,0.0,0
3462,259081,86,87,82,0.952381,0.18254,3
3463,235793,14,31,41,0.65331,-0.358111,6
3464,34901,253,253,253,0.520388,-0.727117,5
3465,41558,40,41,36,0.89092,-0.121372,4
3466,206680,255,108,166,0.194452,-0.756201,5
3467,194946,102,85,69,0.452381,-0.769841,5
3468,260677,255,255,255,0.801953,-0.46324,6
3469,93824,103,85,73,-0.189281,-0.901574,2
3470,372561,40,34,36,-0.125823,0.527487,1
3471,213822,142,142,142,0.191327,-0.439342,0
3472,215671,45,15,13,-0.224148,-0.657501,2
3473,213580,180,180,180,0.271164,-0.707672,5
3474,31884,15,15,15,0.00483933,-0.00967867,0
3475,375281,80,40,15,0.507936,-0.34127,6
3476,324937,249,251,248,0.604917,-0.0387147,3
3477,334341,131,33,136,0.759775,-0.0967867,4
3478,336849,189,159,148,0.498107,-0.592748,5
3479,150553,246,246,246,0.816477,0.258112,3
3480,62908,154,128,115,-0.119048,0.738095,1
3481,301705,11,13,2,0.653342,0.201425,3
3482,360892,188,145,165,-0.295199,-0.662989,2
3483,83673,14,19,13,0.273915,-0.352929,0
3484,354970,50,50,14,0.50813,-0.450058,7
3485,362386,129,139,211,0.904956,-0.358111,6
3486,110562,72,49,33,-0.377468,-0.590399,2
3487,155684,86,86,86,0.634921,-0.0238095,4
3488,189693,211,213,189,0.842044,-0.101626,4
3489,314341,55,47,34,0.890969,-0.120809,4
3490,408745,28,52,38,0.0238095,0.539683,1
3491,382161,215,210,206,0.896825,0.174603,3
3492,125495,145,149,132,0.135501,0.822687,1
3493,292469,31,16,9,0.412698,-0.84127,5
3494,190229,145,156,184,0.634921,-0.611111,7
3495,120844,164,141,127,-0.106465,0.271003,0
3496,12824,63,23,11,0.502645,-0.0727513,4
3497,31096,8,7,47,0.803858,0.14546,3
3498,308555,44,17,36,0.452899,0.138026,3
3499,305956,219,173,150,0.409765,-0.720324,5
3500,91829,114,99,92,0.795091,-0.218218,4
3501,59517,129,129,129,0.928571,0.198413,3
3502,125331,165,130,88,0.126984,-0.507936,6
3503,134390,87,89,67,0.826858,-0.483164,6
3504,239550,222,115,183,-0.214286,-0.412698,2
3505,242353,241,241,241,-0.188734,-0.58072,2
3506,178439,13,7,7,0.620119,-0.398101,6
3507,345406,73,92,0,0.884956,0.215971,3
3508,262644,123,118,96,-0.31746,-0.595238,2
3509,295406,52,82,70,0.800264,-0.0727513,4
3510,177629,117,108,93,0.256485,-0.537166,6
3511,6898,31,25,25,0.472575,-0.402851,7
3512,372820,113,44,173,-0.047619,-0.0714286,0
3513,210237,15,4,10,0.587302,-0.206349,4
3514,240942,249,248,230,0.365079,0.150794,3
3515,29763,124,128,131,-0.249054,-0.692369,2
3516,54483,16,16,16,0.142857,0.539683,1
3517,345446,94,61,54,0.953349,-0.058072,4
3518,257286,62,62,62,-0.291956,-0.772677,2
3519,340988,2,2,2,-0.161031,-0.874166,2
3520,316064,92,84,63,0.668984,-0.632111,7
3521,73865,85,108,90,0.895277,-0.101626,4
3522,307649,151,124,97,0.261905,0.809524,1
3523,58824,103,103,103,0.487329,-0.730994,5
3524,374831,126,120,120,0.611111,-0.714286,7
3525,120999,135,62,7,0.398101,-0.689022,5
3526,64641,34,31,26,0.343593,-0.309717,7
3527,172459,125,134,151,-0.426645,-0.206441,0
3528,334820,134,36,35,0.0193573,0.866241,1
3529,7985,226,232,230,0.658149,-0.643631,7
3530,72254,254,254,254,0.00793651,0.595238,1
3531,242763,0,0,0,0.484127,-0.746032,5
3532,92825,41,42,37,0.421022,-0.377468,7
3533,411576,217,188,156,0.0532327,0.711382,1
3534,339249,222,198,172,0.664251,-0.319186,6
3535,337660,147,131,118,0.444444,0.031746,3
3536,222260,183,178,184,-0.371148,-0.147059,0
3537,14714,40,61,78,0.895491,-0.13169,4
3538,151082,6,6,6,0.015873,0.00793651,0
3539,370140,69,82,91,0.801953,-0.493126,6
3540,335341,220,189,132,0.0560732,0.681504,1
3541,286441,74,60,57,0.896825,0.18254,3
3542,162548,102,106,107,0.740418,-0.29036,7
3543,403558,16,16,16,-0.384695,-0.733001,2
3544,355420,188,192,195,0.848083,0.0579435,3
3545,174914,2,5,14,0.436508,-0.865079,5
3546,26170,175,172,153,0.468816,-0.705858,6
3547,2593,40,38,39,0.463548,-0.705858,6
3548,360389,255,249,243,0.609756,0.188734,3
3549,341990,103,81,57,-0.174216,0.261324,0
3550,371287,46,26,15,0.179055,0.479094,1
3551,114265,73,44,26,0.662989,-0.624274,7
3552,58724,197,188,145,0.769454,0.29036,3
3553,167327,223,227,228,-0.261905,-0.634921,2
3554,321895,155,164,163,0.523809,0.261905,3
3555,255913,24,29,25,0.666667,0.111111,3
3556,403789,154,182,183,0.0238095,-0.547619,2
3557,46856,89,90,85,-0.1294,-0.405452,2
3558,400743,58,45,26,0.774293,-0.116144,4
3559,179509,30,32,27,0.189633,-0.405605,0
3560,200639,10,13,6,-0.18797,-0.350013,2
3561,263772,15,11,8,-0.00783208,0.0,0
3562,396922,235,198,172,-0.00862664,0.0,0
3563,52879,92,107,102,0.886631,-0.189281,4
3564,398151,11,20,3,0.793651,-0.0952381,4
3565,374325,81,51,25,0.0241967,0.00483933,0
3566,413564,133,77,52,0.658449,-0.653182,7
3567,1139,80,94,77,0.0689021,0.777063,1
3568,338003,174,159,140,0.546845,-0.754936,5
3569,85247,81,60,55,-0.0919473,0.227449,1
3570,182218,229,228,223,0.642857,-0.642857,7
3571,24610,27,20,36,-0.333333,-0.246032,2
3572,411522,248,230,168,0.706349,-0.134921,4
3573,126434,0,0,4,0.817847,-0.106465,4
3574,409898,212,215,220,0.642558,0.348675,3
3575,393033,184,152,75,0.692025,0.338753,3
3576,283629,21,16,12,0.094893,0.711698,1
3577,199770,25,16,11,0.373016,-0.706349,6
3578,283957,253,252,126,0.420635,-0.865079,5
3579,228291,245,232,177,0.495822,-0.410249,7
3580,340354,48,47,45,0.434174,-0.742297,6
3581,193244,87,82,114,0.788811,-0.479094,6
3582,369549,134,130,119,0.110619,0.489886,1
3583,334984,3,5,2,0.183895,-0.87108,6
3584,132689,102,50,26,-0.119048,-0.912698,2
3585,277760,231,237,227,0.619435,-0.333914,6
3586,311652,223,213,201,0.380952,-0.246032,6
3587,213096,89,79,77,-0.0258799,0.00431332,0
3588,235114,52,47,44,0.388889,-0.880952,5
3589,352502,14,4,2,0.358111,-0.343593,7
3590,380646,41,37,10,0.365079,-0.579365,5
3591,317508,81,79,58,0.478183,-0.597729,5
3592,99303,127,123,111,-0.325964,-0.786565,2
3593,332980,50,50,50,0.745257,-0.575881,6
3594,412316,4,4,4,-0.293651,-0.0873016,2
3595,420,0,0,0,-0.191395,-0.780891,2
3596,302961,43,14,10,0.396825,-0.888889,5
3597,323478,49,40,45,0.164537,0.924313,1
3598,355613,253,238,243,0.194099,0.634058,1
3599,73493,144,144,144,0.629113,-0.43554,7
3600,299986,67,50,22,0.55788,0.368599,3
3601,94498,44,35,40,0.507936,-0.0793651,4
3602,95497,53,46,38,-0.111111,0.81746,1
3603,7280,179,191,187,0.822687,-0.0629113,3
3604,101763,55,24,19,0.867679,-0.204008,4
3605,114199,178,139,108,0.772627,-0.488805,6
3606,164237,255,254,250,-0.00661376,0.833333,1
3607,51594,160,164,103,0.777778,-0.0634921,4
3608,189736,30,20,11,-0.357831,-0.15139,0
3609,227072,198,191,181,-0.135501,0.0967867,0
3610,359280,135,91,46,0.740418,-0.261324,4
3611,337407,253,253,253,0.714286,-0.619048,7
3612,408163,20,18,3,0.464576,-0.750097,5
3613,211423,164,164,164,0.440379,-0.401665,7
3614,403256,28,28,28,0.638792,-0.633953,7
3615,290966,61,27,17,-0.114565,-0.194262,0
3616,71920,150,112,109,0.777711,0.380046,3
3617,228696,188,188,188,-0.202922,-0.439664,0
3618,372891,27,27,27,-0.31746,-0.674603,2
3619,226452,148,148,148,-0.328407,-0.747559,2
3620,253445,218,204,203,0.65331,-0.590399,7
3621,6285,99,86,80,-0.267681,-0.584672,2
3622,399071,254,225,193,0.685818,0.185473,3
3623,135086,56,36,45,0.447745,-0.747998,6
3624,382160,174,184,157,0.412698,-0.547619,6
3625,27943,204,172,123,0.193573,-0.416183,5
3626,59047,16,25,34,0.498451,-0.227449,3
3627,332812,40,29,27,0.591463,-0.543642,7
3628,340650,250,250,250,0.857143,-0.0793651,4
3629,207308,77,77,77,0.797448,-0.478469,6
3630,337204,23,30,40,0.214286,0.825397,1
3631,105708,73,76,69,0.769407,-0.111009,4
3632,356141,18,13,17,0.825397,-0.111111,4
3633,137392,4,6,5,0.420635,-0.769841,5
3634,158471,96,91,62,-0.194262,-0.687388,2
3635,24255,64,162,199,-0.358111,-0.624274,2
3636,44390,186,184,171,0.637379,0.647914,3
3637,399595,98,115,123,0.759775,-0.0629113,4
3638,278941,160,133,124,0.493126,-0.413429,6
3639,120881,64,40,30,0.421022,-0.604917,6
3640,315583,212,214,209,0.821877,-0.473202,6
3641,151870,149,141,56,0.780511,-0.181331,4
3642,351357,216,233,251,0.015873,0.0238095,0
3643,153008,46,47,42,0.493126,-0.597729,5
3644,74976,2,0,14,-0.134921,-0.944444,2
3645,211033,158,158,158,0.857143,-0.0714286,3
3646,271086,174,151,117,0.648471,-0.648471,7
3647,186844,13,31,41,-0.304878,-0.740418,2
3648,116391,13,17,18,0.68962,-0.599013,7
3649,325101,71,72,64,0.585559,0.237127,3
3650,171745,5,12,40,-0.133511,-0.0370865,0
3651,353693,148,62,87,0.391986,-0.150019,6
3652,139744,233,234,228,0.682346,-0.07259,4
3653,291714,211,207,224,-0.126984,0.547619,1
3654,244228,3,4,6,0.00483933,0.212931,7
3655,6469,236,236,228,-0.189786,-0.569358,2
3656,401808,222,225,240,0.0,0.0483933,0
3657,249711,139,125,96,0.785714,-0.111111,4
3658,388161,84,77,71,0.150019,0.832365,1
3659,55820,122,105,95,0.5,-0.587302,5
3660,96392,184,163,142,0.640212,-0.571429,7
3661,129536,20,17,12,-0.0690131,-0.138026,0
3662,55503,46,33,14,0.809524,-0.119048,4
3663,412726,18,10,23,0.880759,-0.058072,4
3664,379525,117,95,222,-0.179055,-0.372629,2
3665,45788,134,60,47,-0.134921,-0.333333,2
3666,304366,80,3,0,0.693787,-0.607064,6
3667,92069,72,50,36,0.447864,-0.31006,6
3668,159156,171,156,97,0.448585,-0.659938,5
3669,130820,4,4,6,0.0193573,0.561363,1
3670,323941,248,248,255,0.625431,0.0690131,3
3671,15477,9,7,8,0.454897,-0.421022,7
3672,90367,203,207,206,0.846782,-0.119546,4
3673,126173,90,52,39,0.888889,-0.142857,4
3674,190540,84,81,50,0.693544,0.257108,3
3675,335583,24,9,6,-0.0714286,-0.047619,0
3676,44004,255,253,241,0.49045,-0.801573,5
3677,223564,9,9,9,-0.047619,-0.0793651,0
3678,90910,14,14,14,0.826858,-0.458259,6
3679,303316,72,54,40,0.444444,0.00793651,3
3680,271806,40,31,32,0.507936,-0.769841,5
3681,78681,191,194,187,-0.0193573,0.0193573,0
3682,395188,74,48,33,-0.373016,-0.81746,2
3683,319817,155,154,149,0.404762,-0.912698,5
3684,84103,14,12,13,0.0690131,0.00862664,0
3685,355572,4,4,4,0.730159,-0.380952,6
3686,377048,88,61,50,0.488773,-0.793651,5
3687,368874,220,224,227,0.105352,0.505689,1
3688,338847,10,8,11,-0.365079,-0.84127,2
3689,377221,127,131,143,-0.264125,-0.612464,2
3690,226985,255,254,255,0.238095,-0.888889,5
3691,130509,233,224,219,0.142857,-0.031746,0
3692,63592,19,10,5,0.0497627,0.692849,1
3693,267109,1,1,1,0.788811,-0.106465,3
3694,142526,59,24,18,-0.275842,0.0532327,0
3695,323188,55,62,72,0.758533,-0.54783,6
3696,136392,148,88,87,0.26338,0.70059,1
3697,185548,131,105,90,0.146919,0.840463,1
3698,95151,222,213,208,0.604917,-0.058072,4
3699,229901,147,147,145,0.50526,-0.733666,6
3700,376716,254,252,255,0.512969,-0.730739,5
3701,359887,42,31,35,0.532327,-0.474255,7
3702,194771,7,7,7,0.624274,-0.029036,4
3703,386210,126,119,109,-0.121753,0.716991,1
3704,1370,16,15,21,-0.254035,-0.796971,2
3705,160224,167,150,132,0.460317,-0.857143,5
3706,194531,231,222,207,0.510204,-0.744048,5
3707,225963,98,120,167,0.666667,-0.666667,7
3708,49145,206,205,177,0.661376,-0.661376,7
3709,376685,226,217,184,-0.165272,-0.826361,2
3710,245721,111,68,61,-0.394197,-0.181331,0
3711,162926,219,168,87,0.428571,-0.65873,5
3712,255877,83,85,61,0.754936,-0.0967867,4
3713,362137,28,136,226,0.825397,-0.031746,4
3714,362413,142,82,20,0.236518,0.480921,1
3715,280172,0,0,0,-0.174603,-0.880952,2
3716,327812,125,92,61,-0.0919473,0.488773,1
3717,87661,43,34,25,0.769454,-0.198413,3
3718,79262,21,21,21,0.69735,0.413429,3
3719,372740,172,166,170,0.459737,-0.769454,5
3720,118015,158,147,141,0.15276,0.526759,1
3721,55407,87,62,42,0.690476,-0.230159,4
3722,119707,34,42,63,0.515873,-0.31746,6
3723,339573,24,23,21,0.7259,-0.087108,4
3724,124458,161,156,150,-0.357143,-0.18254,2
3725,163534,19,34,67,-0.285714,-0.650794,2
3726,394499,197,207,136,0.696864,0.677507,3
3727,263319,22,27,21,-0.254486,-0.780711,2
3728,76015,103,94,87,-0.301587,-0.380952,2
3729,256737,243,229,190,0.489886,-0.742731,5
3730,339513,10,25,6,0.899471,-0.0330688,4
3731,341807,119,120,122,0.31746,-0.547619,6
3732,199803,112,90,66,-0.394518,-0.186877,0
3733,399525,194,182,196,0.758533,-0.163295,4
3734,116864,45,108,117,0.184366,0.516224,1
3735,286563,167,160,141,0.388889,-0.714286,5
3736,101443,32,27,23,0.696864,0.280681,3
3737,9516,171,125,92,-0.385356,-0.130746,0
3738,326914,20,0,0,0.164204,-0.784288,5
3739,389502,10,10,10,0.801953,-0.468221,6
3740,35958,251,248,243,0.484619,-0.742731,5
3741,412983,129,120,115,-0.400181,-0.646834,2
3742,209528,176,155,136,0.690476,-0.579365,7
3743,69130,134,121,102,0.793651,0.315235,3
3744,229556,69,68,66,0.632111,-0.647914,7
3745,380365,2,2,2,-0.391986,-0.687185,2
3746,348068,154,154,146,0.806934,-0.144451,4
3747,309452,255,255,255,0.412698,-0.190476,6
3748,384402,9,7,12,0.373016,-0.761905,5
3749,134577,101,77,39,0.764615,-0.0629113,4
3750,340929,7,1,1,0.846782,-0.219167,4
3751,413391,233,249,238,0.769841,0.119048,3
3752,21479,1,28,23,0.043554,-0.0629113,0
3753,195643,15,15,13,-0.209205,-0.816896,2
3754,191398,216,218,215,0.769069,-0.13169,4
3755,6105,0,8,7,0.865079,0.222222,3
3756,157601,72,52,25,0.84127,-0.142857,4
3757,268649,8,5,0,0.669203,-0.584672,6
3758,124069,155,153,138,0.454897,-0.169377,6
3759,265412,227,231,234,0.579365,-0.269841,6
3760,354397,207,218,220,0.439342,-0.659014,5
3761,236710,152,141,113,0.01294,0.0603865,0
3762,48249,204,237,246,0.445219,-0.672667,6
3763,333765,108,101,93,-0.214286,-0.412698,2
3764,264159,231,235,246,-0.219167,-0.707312,2
3765,407928,157,158,152,0.849793,0.21819,3
3766,319797,213,231,169,0.388524,0.782028,1
3767,358971,55,47,34,0.634921,-0.626984,7
3768,58888,172,158,121,-0.23733,-0.646915,2
3769,387207,237,226,222,-0.126984,0.47619,1
3770,400202,214,214,214,0.841801,-0.13947,4
3771,230220,0,0,0,0.730739,0.222609,3
3772,265980,95,46,41,0.420635,-0.365079,6
3773,329001,75,57,57,-0.43554,-0.609756,2
3774,142216,97,108,78,0.427019,-0.107833,4
3775,59942,18,22,8,0.230159,-0.738095,6
3776,249235,63,39,27,-0.452381,-0.825397,2
3777,319133,26,25,23,0.851723,-0.469415,6
3778,221387,9,1,0,0.506146,-0.405433,7
3779,75386,16,16,14,0.434275,-0.771325,5
3780,252632,178,189,93,0.230159,-0.333333,3
3781,252944,2,2,2,0.677507,-0.0677507,4
3782,299600,50,3,242,0.500541,-0.737283,5
3783,354986,78,53,56,-0.285714,-0.444444,2
3784,196821,69,51,49,0.67952,-0.647914,7
3785,107241,209,206,187,-0.373016,-0.880952,2
3786,169261,112,123,63,0.801953,-0.483164,6
3787,356920,15,15,13,-0.293651,-0.865079,2
3788,360357,28,29,31,0.833333,-0.412698,6
3789,264751,8,6,11,0.690476,-0.65873,7
3790,134266,4,4,4,0.711382,-0.36295,6
3791,238028,32,23,24,-0.190476,-0.920635,2
3792,383914,51,53,40,0.124527,-0.00498107,0
3793,52904,44,45,39,0.842044,-0.169377,3
3794,149065,54,54,44,0.624274,-0.0241967,3
3795,114976,141,61,52,0.638792,0.111305,3
3796,24971,235,237,236,-0.00793651,0.0,0
3797,185600,238,238,238,0.537166,-0.309717,5
3798,94492,11,13,10,0.488271,-0.77016,5
3799,356386,57,10,80,0.769454,-0.125823,4
3800,394998,0,0,0,-0.226507,-0.373999,0
3801,394434,20,43,74,0.459348,-0.719645,5
3802,258253,197,178,161,0.65261,-0.631096,7
3803,397557,119,128,49,0.450058,-0.692025,5
3804,10481,96,96,226,0.487405,0.245859,3
3805,162607,32,32,30,-0.292141,-0.810692,2
3806,315274,148,136,86,0.110619,0.516224,1
3807,265596,173,173,173,-0.238095,-0.547619,2
3808,124373,157,112,71,0.112146,0.763458,1
3809,166317,229,237,186,-0.210704,-0.300253,0
3810,143503,164,146,124,0.150794,0.873016,1
3811,120043,7,7,7,0.825531,-0.166113,4
3812,274533,196,198,211,-0.440778,-0.192134,2
3813,195068,232,236,235,0.377468,-0.300039,7
3814,312713,142,123,93,0.696864,0.261324,3
3815,240173,97,71,58,0.145349,-0.422204,0
3816,213545,150,154,153,0.758361,-0.0388903,4
3817,140394,249,253,252,0.5,-0.722222,5
3818,212994,19,34,67,0.412698,-0.865079,5
3819,393119,170,170,170,-0.0172533,0.01294,0
3820,273009,171,1,4,0.526225,0.176846,3
3821,373750,243,241,252,0.633953,-0.464576,7
3822,192220,43,30,22,-0.329075,-0.65331,2
3823,244279,0,0,2,0.0,-0.00793651,0
3824,376578,57,69,57,0.772627,-0.536108,6
3825,325644,12,13,8,0.885835,-0.0583355,4
3826,396678,38,34,31,0.662989,-0.638792,7
3827,316967,80,75,53,0.884956,-0.0316056,3
3828,383368,187,189,184,0.746032,-0.619048,5
3829,110998,16,4,4,0.738095,-0.126984,4
3830,36057,148,110,87,0.157774,0.46615,1
3831,273109,135,129,129,0.015873,0.515873,1
3832,352095,99,101,98,-0.015873,-0.00793651,0
3833,220852,220,207,165,-0.406504,-0.561363,2
3834,191002,76,26,25,0.166667,-0.412698,5
3835,216603,181,188,198,0.253968,-0.5,6
3836,130198,108,75,94,-0.00793651,0.00793651,0
3837,242913,179,169,159,0.658149,-0.658149,7
3838,161891,230,144,97,0.524749,-0.806704,5
3839,404981,37,22,51,-0.337302,-0.661376,2
